,project_id,state,bead_support,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,project_type,priority_broadband_project,funded_locations,funded_cai,dominant_technology,avg_download_speed,avg_upload_speed,state_num_providers
2577,CM61-BEAD-OK-95-3750,OK,1.04,0.0,0.0,0.0,L,True,13,0,50.0,100.0,20.0,18
2578,CM61-BEAD-OK-270-2841,OK,704.0,0.0,0.0,9.0,L,True,1,1,50.0,1000.0,1000.0,18
2579,CM61-BEAD-OK-270-3804,OK,99400.0,0.0,0.0,9.0,L,True,142,31,71.0,1000.0,1000.0,18
2580,CM61-BEAD-OK-274-3806,OK,9441.521,0.0,0.0,0.0,L,True,17,0,61.0,400.0,50.0,18
2581,CM61-BEAD-OK-262-3802,OK,5451334.0,0.0,5.0,9.0,L,True,462,7,71.0,1000.0,1000.0,18
2582,CM61-BEAD-OK-239-3787,OK,916873.605,0.0,4.0,0.0,L,True,156,1,50.0,1000.0,1000.0,18
2583,CM61-BEAD-OK-270-3758,OK,9842.0,0.0,0.0,0.0,L,True,14,12,71.0,1000.0,1000.0,18
2584,CM61-BEAD-OK-262-3807,OK,1678196.0,0.0,3.0,9.0,L,True,134,0,71.0,1000.0,1000.0,18
2585,CM61-BEAD-OK-32-2549,OK,4.88,251.0,393.0,1.0,L,True,54,0,50.0,2400.0,2400.0,18
2586,CM61-BEAD-OK-245-3805,OK,574840.5,15.0,5.0,0.0,L,True,65,34,71.0,1000.0,1000.0,18
2587,CM61-BEAD-OK-270-3792,OK,202367.601,0.0,0.0,9.0,L,True,290,45,71.0,1000.0,1000.0,18
2588,CM61-BEAD-OK-279-3150,OK,6000.0,0.0,0.0,0.0,L,True,3,0,61.0,450.0,55.0,18
2589,CM61-BEAD-OK-262-3771,OK,6768441.0,0.0,0.0,0.0,L,True,567,0,50.0,9603.174603174599,9603.174603174599,18
2590,CM61-BEAD-OK-32-3811,OK,9779547.941,251.0,393.0,1.0,L,True,735,35,50.0,2400.0,2400.0,18
2591,CM61-BEAD-OK-270-3779,OK,3500.0,0.0,0.0,9.0,L,True,5,5,71.0,1000.0,1000.0,18
2592,CM61-BEAD-OK-270-3755,OK,1043344.63,0.0,0.0,0.0,L,True,1214,131,71.0,1378.0889621087322,1378.0889621087322,18
2593,CM61-BEAD-OK-279-3748,OK,3000.0,0.0,0.0,0.0,L,True,1,0,61.0,450.0,55.0,18
2594,CM61-BEAD-OK-274-3012,OK,656321.7348418847,0.0,0.0,0.0,L,True,1083,0,61.0,400.0,50.0,18
2595,CM61-BEAD-OK-36-3800,OK,1975799.03,0.0,0.0,5.0,L,True,297,0,71.0,800.0,300.0,18
2596,CM61-BEAD-OK-15-2931,OK,4428250.0,0.0,80.0,3.0,L,True,470,0,71.0,100.0,20.0,18
2597,CM61-BEAD-OK-28-3814,OK,12899506.546,505.0,9.0,55.0,L,True,806,27,50.0,2000.0,2000.0,18
2598,CM61-BEAD-OK-58-3810,OK,14953691.955,203.0,51.0,15.0,L,True,846,87,50.0,1000.0,1000.0,18
2599,CM61-BEAD-OK-157-3079,OK,911353.0,0.0,0.0,5.0,L,True,56,0,71.0,700.0,700.0,18
2600,CM61-BEAD-OK-28-3784,OK,3081425.897,333.0,5.0,55.0,L,True,318,80,50.0,2000.0,2000.0,18
2601,CM61-BEAD-OK-262-3815,OK,13326689.66,63.0,7.0,9.0,L,True,1241,13,71.0,1000.0,1000.0,18
2602,CM61-BEAD-OK-274-3793,OK,618600.0,0.0,0.0,0.0,L,True,1097,0,61.0,400.0,50.0,18
2603,CM61-BEAD-OK-274-3005,OK,846759.1707829128,0.0,0.0,0.0,L,True,2103,0,61.0,400.0,50.0,18
2604,CM61-BEAD-OK-93-2439,OK,1.6,0.0,62.0,0.0,L,True,4,4,50.0,1000.0,1000.0,18
2605,CM61-BEAD-OK-245-3786,OK,209169.0,8.0,3.0,0.0,L,True,61,6,71.0,1000.0,1000.0,18
2606,CM61-BEAD-AK-032,AK,39501762.02,70.0,100.0,5.0,L,True,5558,0,50.0,100.0,20.0,12
2607,CM61-BEAD-AK-076,AK,15432652.6,80.0,50.0,5.0,L,True,1895,0,71.0,100.0,20.0,12
2608,CM61-BEAD-AK-149,AK,69613730.34,100.0,240.0,5.0,L,True,1659,0,50.0,100.0,20.0,12
2609,CM61-BEAD-AK-161,AK,11399997.72,0.0,25.0,5.0,L,True,228,8,50.0,131.57894736842107,54.385964912280706,12
2610,CM61-BEAD-AK-162,AK,18949996.21,25.0,100.0,5.0,L,True,379,0,50.0,100.0,20.0,12
2611,CM61-BEAD-AK-046,AK,414048.0,20.0,20.0,5.0,L,True,24,0,50.0,100.0,20.0,12
2612,CM61-BEAD-AK-050,AK,907591.3,100.0,15.0,5.0,L,True,154,0,50.0,100.0,20.0,12
2613,CM61-BEAD-AK-063,AK,2850036.2,60.0,40.0,5.0,L,True,220,0,50.0,100.0,20.0,12
2614,CM61-BEAD-AK-065,AK,485791.19,10.0,15.0,5.0,L,True,61,0,50.0,100.0,20.0,12
2615,CM61-BEAD-AK-062,AK,14814814.5,0.0,0.0,5.0,L,True,454,23,70.0,145.59471365638765,69.647577092511,12
2616,CM61-BEAD-AK-152,AK,16451116.92,0.0,100.0,5.0,L,True,510,0,50.0,100.0,20.0,12
2617,CM61-BEAD-AK-154,AK,12855222.0,25.0,100.0,5.0,L,True,369,0,50.0,100.0,20.0,12
2618,CM61-BEAD-AK-159,AK,48837600.0,65.0,200.0,5.0,L,True,1008,0,50.0,100.0,20.0,12
2619,CM61-BEAD-AK-057,AK,11758544.23,15.0,30.0,5.0,L,True,377,0,50.0,100.0,20.0,12
2620,CM61-BEAD-AK-145,AK,1393744.28,0.0,10.0,5.0,L,True,29,0,50.0,100.0,20.0,12
2621,CM61-BEAD-AK-148,AK,1076873.93,0.0,10.0,5.0,L,True,38,0,50.0,100.0,20.0,12
2622,CM61-BEAD-AK-052,AK,3395700.0,50.0,50.0,5.0,L,True,693,0,50.0,100.0,20.0,12
2623,CM61-BEAD-AK-157,AK,2370236.0,10.0,10.0,5.0,L,True,206,0,50.0,100.0,20.0,12
2624,CM61-BEAD-AK-160,AK,115435432.0,50.0,200.0,5.0,L,True,2328,0,50.0,100.0,20.0,12
2625,CM61-BEAD-AK-078,AK,25825371.44,50.0,25.0,5.0,L,True,524,0,50.0,100.0,20.0,12
2626,CM61-BEAD-AK-058,AK,221743.44,10.0,10.0,5.0,L,True,12,0,50.0,100.0,20.0,12
2627,CM61-BEAD-AK-070,AK,85157194.11,100.0,200.0,5.0,L,True,8963,0,50.0,100.0,20.0,12
2628,CM61-BEAD-AK-155,AK,23054680.0,35.0,40.0,5.0,L,True,1510,0,50.0,100.0,20.0,12
2629,CM61-BEAD-AK-142,AK,4913442.72,0.0,0.0,5.0,L,True,432,0,50.0,100.0,20.0,12
2630,CM61-BEAD-AK-060,AK,13993800.0,0.0,0.0,5.0,L,True,281,0,50.0,100.0,20.0,12
2631,CM61-BEAD-AK-055,AK,28339280.0,50.0,100.0,5.0,L,True,637,13,50.0,118.36734693877548,40.0,12
2632,CM61-BEAD-AK-151,AK,19500000.0,25.0,200.0,5.0,L,True,391,0,50.0,100.0,20.0,12
2633,CM61-BEAD-AK-156,AK,23614500.0,0.0,0.0,0.0,L,False,15743,0,61.0,100.0,20.0,12
2634,CM61-BEAD-AK-150,AK,16608050.68,0.0,0.0,2.0,L,True,1825,0,72.0,100.0,20.0,12
2635,CM61-BEAD-OH-50-4554,OH,24254005.0,741.0,0.0,23.0,L,True,4554,0,50.0,1000.0,1000.0,19
2636,CM61-BEAD-OH-50-815,OH,4685621.01,101.0,5.0,16.0,L,True,815,0,50.0,1000.0,1000.0,19
2637,CM61-BEAD-OH-50-714,OH,2623163.0,41.0,27.0,0.0,L,True,714,0,50.0,1000.0,1000.0,19
2638,CM61-BEAD-OH-50-2242,OH,8049187.0,207.0,163.0,16.0,L,True,2242,0,50.0,1000.0,1000.0,19
2639,CM61-BEAD-OH-50-1033,OH,9146686.0,146.0,37.0,10.0,L,True,1033,0,50.0,1000.0,1000.0,19
2640,CM61-BEAD-OH-50-6272,OH,17049414.0,540.0,45.0,155.0,L,True,6272,0,50.0,1000.0,1000.0,19
2641,CM61-BEAD-OH-50-812,OH,1907599.0,36.0,8.0,8.0,L,True,812,0,50.0,1000.0,1000.0,19
2642,CM61-BEAD-OH-50-973,OH,1058480.0,10.0,4.0,0.0,L,True,973,0,50.0,1000.0,1000.0,19
2643,CM61-BEAD-OH-72-1039,OH,4475078.0,0.0,0.0,31.0,L,False,1039,0,72.0,400.0,100.0,19
2644,CM61-BEAD-OH-50-65,OH,202150.0,0.0,8.0,0.0,L,True,65,0,50.0,1000.0,1000.0,19
2645,CM61-BEAD-OH-50-1110,OH,0.0,266.0,2.0,0.0,L,True,1110,0,50.0,1000.0,1000.0,19
2646,CM61-BEAD-OH-50-93,OH,268802.0,0.0,22.0,2.0,L,True,93,0,50.0,1000.0,1000.0,19
2647,CM61-BEAD-OH-40-528,OH,721796.0,22.0,11.0,0.0,L,False,528,0,40.0,1000.0,1000.0,19
2648,CM61-BEAD-OH-50-1388,OH,11212055.0,0.0,456.0,0.0,L,True,1388,0,50.0,1000.0,1000.0,19
2649,CM61-BEAD-OH-50-677,OH,6090000.0,84.0,312.0,100.0,L,True,677,0,50.0,1000.0,1000.0,19
2650,CM61-BEAD-OH-71-766,OH,1535576.0,0.0,0.0,3.0,L,False,766,0,71.0,400.0,100.0,19
2651,CM61-BEAD-OH-71-2206,OH,8342183.0,0.0,0.0,0.0,L,False,2206,0,71.0,250.0,250.0,19
2652,CM61-BEAD-OH-50-3639,OH,12166631.0,234.0,35.0,400.0,L,True,3639,0,50.0,1000.0,1000.0,19
2653,CM61-BEAD-OH-61-40388,OH,67136792.0,0.0,0.0,0.0,L,False,40388,0,61.0,100.0,20.0,19
2654,CM61-BEAD-OH-50-10866,OH,65135892.94,989.0,424.0,0.0,L,True,10866,0,50.0,1000.0,1000.0,19
2655,CM61-BEAD-OH-50-1707,OH,5519788.0,55.0,131.0,140.0,L,True,1707,0,50.0,1000.0,1000.0,19
2656,CM61-BEAD-OH-72-808,OH,5931193.0,0.0,0.0,16.0,L,False,808,0,72.0,100.0,20.0,19
2657,CM61-BEAD-OH-71-1297,OH,3117565.24,0.0,0.0,5.0,L,False,1297,0,71.0,1000.0,250.0,19
2658,CM61-BEAD-WI-05W001,WI,2018120.0,0.0,0.0,5.0,L,True,2407,0,71.0,100.0,20.0,26
2659,CM61-BEAD-WI-36F001,WI,678907.0,48.0,112.0,12.0,L,True,623,0,50.0,1000.0,1000.0,26
2660,CM61-BEAD-WI-36F002,WI,426878.0,26.0,62.0,7.0,L,True,130,0,50.0,1000.0,1000.0,26
2661,CM61-BEAD-WI-51M001,WI,2021200.0,0.0,155.0,11.0,L,False,163,0,0.0,100.0,20.0,26
2662,CM61-BEAD-WI-51W001,WI,30696.0,0.0,0.0,1.0,L,True,63,0,71.0,100.0,20.0,26
2663,CM61-BEAD-WI-51W002,WI,1082404.0,0.0,0.0,5.0,L,True,470,0,71.0,100.0,20.0,26
2664,CM61-BEAD-WI-51F004,WI,287274.0,0.0,19.0,2.0,L,True,26,0,50.0,1000.0,1000.0,26
2665,CM61-BEAD-WI-07F001,WI,3349563.0,0.0,223.0,16.0,L,True,648,0,50.0,1000.0,1000.0,26
2666,CM61-BEAD-WI-07F002,WI,9423573.0,0.0,625.0,44.0,L,False,1809,0,50.0,1000.0,1000.0,26
2667,CM61-BEAD-WI-07F003,WI,16804131.0,0.0,1120.0,79.0,L,True,2797,0,50.0,1000.0,1000.0,26
2668,CM61-BEAD-WI-07F004,WI,15394031.0,0.0,1000.0,71.0,L,True,2418,0,50.0,1000.0,1000.0,26
2669,CM61-BEAD-WI-07F005,WI,1329906.0,0.0,89.0,7.0,L,False,223,0,50.0,1000.0,1000.0,26
2670,CM61-BEAD-WI-07F006,WI,2713090.0,0.0,181.0,13.0,L,True,440,0,50.0,1000.0,1000.0,26
2671,CM61-BEAD-WI-07F007,WI,9846746.0,0.0,542.0,38.0,L,True,1209,0,50.0,1000.0,1000.0,26
2672,CM61-BEAD-WI-07F008,WI,2221324.0,0.0,146.0,11.0,L,False,560,0,50.0,1000.0,1000.0,26
2673,CM61-BEAD-WI-07F009,WI,13186569.0,0.0,879.0,62.0,L,True,2515,0,50.0,1000.0,1000.0,26
2674,CM61-BEAD-WI-07F010,WI,4424231.0,0.0,295.0,21.0,L,False,855,0,50.0,1000.0,1000.0,26
2675,CM61-BEAD-WI-07F011,WI,4658135.0,0.0,311.0,22.0,L,True,875,0,50.0,1000.0,1000.0,26
2676,CM61-BEAD-WI-07F012,WI,18743740.0,0.0,894.0,63.0,L,True,3227,0,50.0,1000.0,1000.0,26
2677,CM61-BEAD-WI-07F013,WI,8831275.0,0.0,589.0,42.0,L,True,1549,0,50.0,1000.0,1000.0,26
2678,CM61-BEAD-WI-07F014,WI,3733446.0,0.0,249.0,18.0,L,True,705,0,50.0,1000.0,1000.0,26
2679,CM61-BEAD-WI-07F015,WI,2295342.0,0.0,153.0,11.0,L,False,458,0,50.0,1000.0,1000.0,26
2680,CM61-BEAD-WI-07F016,WI,8376780.0,0.0,313.0,22.0,L,True,1456,0,50.0,1000.0,1000.0,26
2681,CM61-BEAD-WI-07F017,WI,14762606.0,0.0,984.0,69.0,L,True,2565,0,50.0,1000.0,1000.0,26
2682,CM61-BEAD-WI-07F018,WI,5597869.0,0.0,373.0,27.0,L,True,1066,0,50.0,1000.0,1000.0,26
2683,CM61-BEAD-WI-07F019,WI,3011077.0,0.0,201.0,15.0,L,True,500,0,50.0,1000.0,1000.0,26
2684,CM61-BEAD-WI-07F020,WI,9230402.0,0.0,615.0,44.0,L,True,1486,0,50.0,1000.0,1000.0,26
2685,CM61-BEAD-WI-07F021,WI,2970861.0,0.0,198.0,14.0,L,False,943,0,50.0,1000.0,1000.0,26
2686,CM61-BEAD-WI-07F022,WI,5825990.0,0.0,388.0,28.0,L,False,1227,0,50.0,1000.0,1000.0,26
2687,CM61-BEAD-WI-07F023,WI,2894964.0,0.0,193.0,14.0,L,True,518,0,50.0,1000.0,1000.0,26
2688,CM61-BEAD-WI-07F024,WI,2748427.0,0.0,183.0,13.0,L,False,699,0,50.0,1000.0,1000.0,26
2689,CM61-BEAD-WI-14F001,WI,6650047.0,208.0,484.0,49.0,L,True,2163,15,50.0,1000.0,1000.0,26
2690,CM61-BEAD-WI-14F005,WI,26412455.0,710.0,1656.0,166.0,L,True,7636,17,50.0,1000.0,1000.0,26
2691,CM61-BEAD-WI-14F002,WI,11504152.0,359.0,837.0,84.0,L,True,3808,25,50.0,1000.0,1000.0,26
2692,CM61-BEAD-WI-14F003,WI,3062896.0,107.0,249.0,25.0,L,True,1035,13,50.0,1000.0,1000.0,26
2693,CM61-BEAD-WI-14F004,WI,13112674.0,324.0,755.0,76.0,L,True,2998,23,50.0,1000.0,1000.0,26
2694,CM61-BEAD-WI-14F006,WI,6698628.0,167.0,390.0,40.0,L,True,1606,24,50.0,1000.0,1000.0,26
2695,CM61-BEAD-WI-14F011,WI,8691865.0,237.0,554.0,56.0,L,True,2869,41,50.0,1000.0,1000.0,26
2696,CM61-BEAD-WI-14F007,WI,6157952.0,189.0,440.0,44.0,L,True,2633,30,50.0,1000.0,1000.0,26
2697,CM61-BEAD-WI-14F017,WI,44076.0,0.0,4.0,1.0,L,True,4,0,50.0,1000.0,1000.0,26
2698,CM61-BEAD-WI-14F008,WI,8911921.0,238.0,556.0,56.0,L,True,2820,33,50.0,1000.0,1000.0,26
2699,CM61-BEAD-WI-14F009,WI,17510569.0,460.0,1074.0,108.0,L,True,4821,34,50.0,1000.0,1000.0,26
2700,CM61-BEAD-WI-14F010,WI,2668053.0,48.0,113.0,12.0,L,True,1115,16,50.0,1000.0,1000.0,26
2701,CM61-BEAD-WI-14F013,WI,1572988.0,56.0,131.0,14.0,L,True,758,45,50.0,1000.0,1000.0,26
2702,CM61-BEAD-WI-14F012,WI,6940948.0,188.0,439.0,44.0,L,True,2382,13,50.0,1000.0,1000.0,26
2703,CM61-BEAD-WI-14C018,WI,156000.0,4.0,40.0,3.0,C,True,97,97,50.0,1000.0,1000.0,26
2704,CM61-BEAD-WI-14F014,WI,8770304.0,229.0,534.0,54.0,L,True,2642,13,50.0,1000.0,1000.0,26
2705,CM61-BEAD-WI-14F015,WI,4543740.0,169.0,393.0,40.0,L,True,2127,14,50.0,1000.0,1000.0,26
2706,CM61-BEAD-WI-14F016,WI,4940594.0,188.0,440.0,44.0,L,True,3103,12,50.0,1000.0,1000.0,26
2707,CM61-BEAD-WI-41W001,WI,798602.0,0.0,0.0,4.0,L,False,595,0,70.0,100.0,20.0,26
2708,CM61-BEAD-WI-41W002,WI,1208898.0,0.0,0.0,5.0,L,False,852,0,70.0,100.0,20.0,26
2709,CM61-BEAD-WI-41F004,WI,28147630.0,0.0,1709.0,120.0,L,True,4937,0,50.0,1000.0,1000.0,26
2710,CM61-BEAD-WI-41W003,WI,874777.0,0.0,0.0,4.0,L,False,698,0,70.0,100.0,20.0,26
2711,CM61-BEAD-WI-41W005,WI,3095909.0,0.0,0.0,13.0,L,True,2562,0,70.0,100.0,20.0,26
2712,CM61-BEAD-WI-41F007,WI,3195594.0,0.0,273.0,20.0,L,True,841,0,50.0,1000.0,1000.0,26
2713,CM61-BEAD-WI-41W008,WI,4329788.0,0.0,0.0,18.0,L,True,3588,0,70.0,100.0,20.0,26
2714,CM61-BEAD-WI-41F010,WI,1039034.0,0.0,62.0,5.0,L,True,183,0,50.0,1000.0,1000.0,26
2715,CM61-BEAD-WI-41F011,WI,2395089.0,0.0,152.0,11.0,L,True,275,0,50.0,1000.0,1000.0,26
2716,CM61-BEAD-WI-41W013,WI,446050.0,0.0,0.0,2.0,L,True,326,0,70.0,100.0,20.0,26
2717,CM61-BEAD-WI-41F015,WI,31276311.0,0.0,1623.0,114.0,L,True,2938,0,50.0,1000.0,1000.0,26
2718,CM61-BEAD-WI-41F016,WI,4855279.0,0.0,256.0,18.0,L,True,1779,0,50.0,1000.0,1000.0,26
2719,CM61-BEAD-WI-41W018,WI,161230.0,0.0,0.0,1.0,L,True,85,0,70.0,100.0,20.0,26
2720,CM61-BEAD-WI-41W020,WI,1734663.0,0.0,0.0,7.0,L,True,1121,0,70.0,100.0,20.0,26
2721,CM61-BEAD-WI-41W021,WI,284726.0,0.0,0.0,2.0,L,True,249,0,70.0,100.0,20.0,26
2722,CM61-BEAD-WI-48F001,WI,772150.0,0.0,60.0,5.0,L,True,226,0,50.0,1000.0,1000.0,26
2723,CM61-BEAD-WI-48W002,WI,1201607.0,0.0,0.0,6.0,L,True,950,0,72.0,100.0,20.0,26
2724,CM61-BEAD-WI-12F001,WI,3629983.0,203.0,249.0,32.0,L,True,594,0,50.0,1000.0,1000.0,26
2725,CM61-BEAD-WI-12F002,WI,2292865.0,69.0,84.0,11.0,L,False,266,0,50.0,1000.0,1000.0,26
2726,CM61-BEAD-WI-53W001,WI,1017730.0,0.0,0.0,5.0,L,False,1085,0,72.0,100.0,20.0,26
2727,CM61-BEAD-WI-16F001,WI,7947689.0,606.0,151.0,53.0,L,True,2101,0,50.0,1000.0,1000.0,26
2728,CM61-BEAD-WI-50F001,WI,3073711.0,0.0,288.0,21.0,L,True,2251,0,50.0,1000.0,1000.0,26
2729,CM61-BEAD-WI-17F001,WI,3132218.0,104.0,156.0,19.0,L,True,704,0,50.0,1000.0,1000.0,26
2730,CM61-BEAD-WI-17F002,WI,2391719.0,122.0,183.0,22.0,L,True,1463,0,50.0,1000.0,1000.0,26
2731,CM61-BEAD-WI-17F008,WI,733213.0,0.0,50.0,4.0,L,True,67,0,50.0,1000.0,1000.0,26
2732,CM61-BEAD-WI-17F003,WI,10398689.0,412.0,617.0,73.0,L,True,1881,0,50.0,1000.0,1000.0,26
2733,CM61-BEAD-WI-17F004,WI,68392.0,2.0,3.0,1.0,L,False,27,0,50.0,1000.0,1000.0,26
2734,CM61-BEAD-WI-17F005,WI,6756401.0,187.0,281.0,33.0,L,True,827,0,50.0,1000.0,1000.0,26
2735,CM61-BEAD-WI-17F006,WI,7616027.0,207.0,311.0,37.0,L,True,1000,0,50.0,1000.0,1000.0,26
2736,CM61-BEAD-WI-17F007,WI,2184553.0,44.0,67.0,8.0,L,True,226,0,50.0,1000.0,1000.0,26
2737,CM61-BEAD-WI-52F001,WI,704000.0,0.0,60.0,5.0,L,True,44,0,50.0,1000.0,1000.0,26
2738,CM61-BEAD-WI-20F001,WI,4781752.0,0.0,647.0,46.0,L,True,675,0,50.0,1000.0,1000.0,26
2739,CM61-BEAD-WI-47F001,WI,1421463.0,0.0,95.0,7.0,L,False,445,0,50.0,1000.0,1000.0,26
2740,CM61-BEAD-WI-47F002,WI,147581.0,0.0,11.0,1.0,L,False,29,0,50.0,1000.0,1000.0,26
2741,CM61-BEAD-WI-46F001,WI,7390616.0,0.0,493.0,35.0,L,True,932,0,50.0,1000.0,1000.0,26
2742,CM61-BEAD-WI-21F001,WI,12142829.0,0.0,758.0,54.0,L,True,1102,0,50.0,1000.0,1000.0,26
2743,CM61-BEAD-WI-22F001,WI,5874430.0,0.0,452.0,32.0,L,False,470,0,50.0,1000.0,1000.0,26
2744,CM61-BEAD-WI-25C001,WI,9500.0,0.0,1.0,1.0,C,True,1,1,50.0,1000.0,1000.0,26
2745,CM61-BEAD-WI-25C002,WI,134500.0,0.0,6.0,1.0,C,True,14,14,50.0,1000.0,1000.0,26
2746,CM61-BEAD-WI-25M001,WI,201347.0,0.0,7.0,1.0,L,True,29,0,0.0,100.0,20.0,26
2747,CM61-BEAD-WI-15F001,WI,4992172.0,0.0,333.0,24.0,L,False,1026,0,50.0,1000.0,1000.0,26
2748,CM61-BEAD-WI-15F002,WI,8711507.0,0.0,581.0,41.0,L,False,1538,0,50.0,1000.0,1000.0,26
2749,CM61-BEAD-WI-15F003,WI,7284780.0,0.0,486.0,34.0,L,False,1318,0,50.0,1000.0,1000.0,26
2750,CM61-BEAD-WI-15F005,WI,4470400.0,0.0,146.0,11.0,L,True,508,0,50.0,1000.0,1000.0,26
2751,CM61-BEAD-WI-15F004,WI,14401969.0,0.0,960.0,68.0,L,False,2974,0,50.0,1000.0,1000.0,26
2752,CM61-BEAD-WI-26F001,WI,1048914.0,0.0,171.0,12.0,L,True,391,0,50.0,1000.0,1000.0,26
2753,CM61-BEAD-WI-27C010,WI,99500.0,2.0,10.0,1.0,C,True,11,11,50.0,1000.0,1000.0,26
2754,CM61-BEAD-WI-27F001,WI,8043515.0,0.0,667.0,47.0,L,True,1181,0,50.0,1000.0,1000.0,26
2755,CM61-BEAD-WI-27F002,WI,12655.0,0.0,1.0,1.0,L,True,15,0,50.0,1000.0,1000.0,26
2756,CM61-BEAD-WI-27F003,WI,3025707.0,0.0,347.0,25.0,L,True,1353,0,50.0,1000.0,1000.0,26
2757,CM61-BEAD-WI-27F004,WI,11752641.0,0.0,760.0,54.0,L,False,2425,0,50.0,1000.0,1000.0,26
2758,CM61-BEAD-WI-27F005,WI,3244421.0,0.0,216.0,16.0,L,False,534,0,50.0,1000.0,1000.0,26
2759,CM61-BEAD-WI-27F006,WI,4839670.0,0.0,766.0,54.0,L,True,2307,0,50.0,1000.0,1000.0,26
2760,CM61-BEAD-WI-27F007,WI,2797724.0,0.0,251.0,18.0,L,True,453,0,50.0,1000.0,1000.0,26
2761,CM61-BEAD-WI-27F008,WI,2254893.0,0.0,253.0,18.0,L,True,524,0,50.0,1000.0,1000.0,26
2762,CM61-BEAD-WI-27F009,WI,4427925.0,0.0,422.0,30.0,L,True,677,0,50.0,1000.0,1000.0,26
2763,CM61-BEAD-WI-37W004,WI,112517.0,0.0,0.0,1.0,L,True,151,0,71.0,100.0,20.0,26
2764,CM61-BEAD-WI-37W006,WI,67076.0,0.0,0.0,1.0,L,True,140,0,71.0,100.0,20.0,26
2765,CM61-BEAD-WI-37F003,WI,0.0,0.0,0.0,1.0,L,False,1,0,50.0,1000.0,1000.0,26
2766,CM61-BEAD-WI-37W005,WI,249067.0,0.0,0.0,2.0,L,True,183,0,71.0,100.0,20.0,26
2767,CM61-BEAD-WI-37F002,WI,0.0,0.0,0.0,1.0,L,True,1144,0,50.0,1000.0,1000.0,26
2768,CM61-BEAD-WI-37W007,WI,462204.0,0.0,0.0,4.0,L,True,700,0,71.0,100.0,20.0,26
2769,CM61-BEAD-WI-37F010,WI,1687745.0,0.0,113.0,8.0,L,False,286,0,50.0,1000.0,1000.0,26
2770,CM61-BEAD-WI-37F001,WI,0.0,0.0,0.0,1.0,L,True,976,0,50.0,1000.0,1000.0,26
2771,CM61-BEAD-WI-37W008,WI,472714.0,0.0,0.0,4.0,L,True,839,0,71.0,100.0,20.0,26
2772,CM61-BEAD-WI-37W009,WI,265489.0,0.0,0.0,2.0,L,True,140,0,71.0,100.0,20.0,26
2773,CM61-BEAD-WI-29F001,WI,579092.0,14.0,32.0,4.0,L,True,179,0,50.0,1000.0,1000.0,26
2774,CM61-BEAD-WI-29F002,WI,512162.0,11.0,25.0,3.0,L,True,130,12,50.0,1000.0,1000.0,26
2775,CM61-BEAD-WI-29F003,WI,20486886.0,429.0,1001.0,101.0,L,True,4827,0,50.0,1000.0,1000.0,26
2776,CM61-BEAD-WI-20F002,WI,2449425.0,195.0,0.0,14.0,L,True,331,0,50.0,1000.0,1000.0,26
2777,CM61-BEAD-WI-31F001,WI,56620470.0,0.0,3678.0,258.0,L,True,4530,0,50.0,1000.0,1000.0,26
2778,CM61-BEAD-WI-55L004,WI,64500.0,0.0,0.0,0.0,L,False,43,0,61.0,100.0,20.0,26
2779,CM61-BEAD-WI-55L002,WI,27846860.0,0.0,0.0,0.0,L,False,18498,0,61.0,100.0,20.0,26
2780,CM61-BEAD-WI-55L001,WI,9246000.0,0.0,0.0,0.0,L,True,6163,0,61.0,100.0,20.0,26
2781,CM61-BEAD-WI-55L003,WI,25500.0,0.0,0.0,0.0,L,False,17,0,61.0,100.0,20.0,26
2782,CM61-BEAD-WI-32F001,WI,6335769.0,135.0,287.0,30.0,L,True,1221,0,50.0,1000.0,1000.0,26
2783,CM61-BEAD-WI-57F001,WI,562455.0,0.0,50.0,4.0,L,True,45,0,50.0,1000.0,1000.0,26
2784,CM61-BEAD-DC-BSL-CSW,DC,169087.5,0.0,0.0,0.0,L,True,46,0,71.0,100.0,20.0,0
2785,CM61-BEAD-DC-CAI-CSW,DC,827011.5,0.0,0.0,0.0,C,True,55,55,71.0,1000.0,1000.0,0
2786,CM61-BEAD-CA-33-14232,CA,50732005.55,151.0,206.0,0.0,L,True,5166,0,50.0,5000.0,5000.0,15
2787,CM61-BEAD-CA-291-14254,CA,54943933.35,0.0,0.0,60.0,L,False,49705,0,61.0,400.0,50.0,15
2788,CM61-BEAD-CA-94-14223,CA,85315162.8,751.0,281.0,56.0,L,True,14491,274,50.0,1000.0,1000.0,15
2789,CM61-BEAD-CA-37-1843,CA,9204174.0,0.0,10.0,19.0,L,False,353,0,71.0,200.0,40.0,15
2790,CM61-BEAD-CA-231-14249,CA,50432882.92,0.0,1160.0,60.0,L,True,10871,199,50.0,1000.0,1000.0,15
2791,CM61-BEAD-CA-16-14253,CA,4042433.0,4.0,0.0,3.0,L,False,613,11,70.0,858.646003262643,536.0114192495922,15
2792,CM61-BEAD-CA-262-14248,CA,4407330.0,0.0,0.0,7.0,L,False,5459,0,72.0,1000.0,500.0,15
2793,CM61-BEAD-CA-262-14245,CA,21867988.0,0.0,0.0,7.0,L,False,28913,0,72.0,1000.0,500.0,15
2794,CM61-BEAD-CA-183-14255,CA,21616607.83,0.0,0.0,0.0,L,False,23232,0,61.0,100.0,20.0,15
